BIZ_NO,END_DATE,STRT_DATE,CLSBZ_GB,STAT_OCR_DATE
3018153715,20131009,20121105,5,
3018153715,20121104,20200731,2,
6168109727,99991231,20200731,5,
6088146774,99991231,20200731,5,
6088146774,20060223,20200731,2,
1408109991,99991231,20200731,6,
1408109991,20131027,20200731,3,20050731
1348604754,99991231,20200731,6,
1348604754,20060423,20200731,3,20030905
1278124816,99991231,20200731,5,
1278124816,20090323,20200731,2,
2158653933,99991231,20200731,6,
2158653933,20131027,20200731,3,20080120
2098137194,99991231,20170315,6,
2098137194,20170314,20170309,3,20161231
2118746738,99991231,20200731,6,
2118746738,20131027,20200731,3,20090331
2118751866,99991231,20160323,6,
2118751866,20160322,20160315,3,20160311
2178116623,99991231,20140807,5,
2178116623,20140806,20200731,2,
2178116623,20140708,20140108,5,
2178116623,20140107,20200731,2,
2178116623,20131209,20130906,5,
2178116623,20130905,20200731,2,
2178116623,20130811,20121105,5,
2178116623,20121104,20200731,2,
2178116623,20121004,20200731,5,
2178116623,20120802,20200731,2,
2208684234,99991231,20220314,5,
2208684234,20220313,20211005,2,
1018605622,99991231,20161128,5,
1018605622,20161127,20200731,2,
2248130870,99991231,20200731,5,
2248130870,20110703,20200731,2,
3058169484,99991231,20200731,6,
3058169484,20131027,20200731,3,20080104
3148165804,99991231,20131028,5,
3148165804,20131027,20200731,2,
5048156228,99991231,20141117,5,
5048156228,20141116,20200731,2,
5048156228,20141026,20130405,5,
5048156228,20130404,20200731,2,
5048156228,20130205,20200731,5,
5048156228,20120402,20200731,2,
5048156228,20101031,20200731,5,
5048156228,20100817,20200731,2,
5048156228,20100314,20200731,5,
5048156228,20100224,20200731,2,
5048156228,20091207,20200731,5,
5048156228,20060525,20200731,2,
5088115909,99991231,20201110,5,
5088115909,20201109,20200910,2,
5158125915,99991231,20200731,6,
5158125915,20070628,20200731,3,20070616
6058165296,99991231,20200731,6,
6058165296,20060926,20200731,3,20040630
6178157222,99991231,20200731,6,
6178157222,20110328,20200731,3,20100913
6128119000,99991231,20200731,6,
6128119000,20131027,20200731,3,20060313
6128119000,20060321,20200731,6,
6128119000,20060315,20200731,3,20040331
6158137593,99991231,20200731,6,
6158137593,20110131,20200731,3,20101223
4098179945,99991231,20200731,6,
4098179945,20080221,20200731,3,20040604
4098160029,99991231,20200731,6,
4098160029,20080826,20200731,3,20080630
2118749865,99991231,20200731,6,
2118749865,20131027,20200731,3,20040517
2098137549,99991231,20200731,6,
2098137549,20131027,20200731,3,20070930
1208668079,99991231,20200731,5,
1208668079,20111130,20200731,2,
1098192825,99991231,20170407,6,
1098192825,20170406,20200731,3,20160530
1098192825,20170305,20200731,6,
1098192825,20120206,20200731,3,20101231
1098192825,20110331,20200731,6,
1098192825,20100527,20200731,3,20091231
1098192825,20100314,20200731,6,
1098192825,20081210,20200731,3,20071231
2068191224,99991231,20150119,6,
2068191224,20150118,20200731,3,20140917
2068191224,20141207,20200731,6,
2068191224,20101122,20200731,3,20090521
2068191224,20090617,20200731,6,
2068191224,20081012,20200731,3,20080619
1098192408,99991231,20200731,6,20110628
1098192408,20110629,20200731,3,20100330
1258152989,99991231,20200731,6,
1258152989,20131027,20200731,3,20050629
1258153595,99991231,20200731,6,
1258153595,20060315,20200731,3,20040630
5028175156,99991231,20200731,6,
5028175156,20071017,20200731,3,20070927
6068186940,99991231,20200731,6,
6068186940,20131027,20200731,3,20040630
4098181136,99991231,20200731,6,
4098181136,20060315,20200731,3,20041231
4038136458,99991231,20130209,6,20130207
4038136458,20130208,20200731,3,20121031
1278187766,99991231,20200731,6,
1278187766,20051124,20200731,3,20040811
1268164173,99991231,20200731,6,
1268164173,20131027,20200731,3,20060124
1058196310,99991231,20200731,5,
1058196310,20131027,20200731,2,
1308175631,99991231,20200731,6,
1308175631,20111101,20200731,3,20070430
4118126081,99991231,20200731,5,
4118126081,20051124,20200731,2,
2118623005,99991231,20130906,6,
2118623005,20130905,20200731,3,20120331
2118623005,20130811,20200731,6,
2118623005,20070506,20200731,3,20051031
1298148890,99991231,20200731,6,
1298148890,20131027,20200731,3,20071231
1298148890,20081012,20200731,2,
1298148890,20080728,20200731,5,
1298148890,20080427,20200731,2,
1298148890,20070325,20200731,5,
1298148890,20070213,20200731,2,
2118643447,99991231,20131114,5,
2118643447,20131113,20200731,2,
2078145607,99991231,20151120,6,
2078145607,20151119,20200731,3,20141130
5038150522,99991231,20200731,5,
5038150522,20080427,20200731,2,
1278137932,99991231,20220905,5,
1278137932,20220904,20220531,2,
3048112182,99991231,20141216,5,
3048112182,20141215,20200731,2,
3048112182,20141210,20200731,5,
3048112182,20131027,20200731,2,
1138193838,99991231,20200731,6,
1138193838,20100208,20200731,3,20090630
2148754770,99991231,20131028,6,
2148754770,20131027,20200731,3,20120629
1148637057,99991231,20200731,6,
1148637057,20070121,20200731,3,20040630
5108114975,99991231,20200731,6,
5108114975,20060112,20200731,3,20051130
6108173099,99991231,20200731,6,
6108173099,20131027,20200731,3,20040708
6088151812,99991231,20220103,5,
6088151812,20220102,20210715,2,
6088151812,20210714,20210705,5,
6088151812,20210704,20210326,2,
2148755901,99991231,20150923,6,
2148755901,20150922,20200731,3,20131120
1388122555,99991231,20200731,6,
1388122555,20080427,20200731,3,20060930
1388122555,20080221,20200731,2,
2248131563,99991231,20130405,6,
2248131563,20130404,20200731,3,20071231
6098164038,99991231,20200731,6,
6098164038,20131027,20200731,3,20040630
6098164187,99991231,20200731,6,
6098164187,20131027,20200731,3,20040731
1278187918,99991231,20200731,6,
1278187918,20131027,20200731,3,20100930
5088113935,99991231,20130405,6,
5088113935,20130404,20200731,3,20120831
5088113935,20130110,20200731,6,
5088113935,20090518,20200731,3,20081230
2148757215,99991231,20200731,6,
2148757215,20131027,20200731,3,20040831
2068192688,99991231,20200731,5,
2068192688,20131027,20200731,2,
2068192688,20081013,20200731,5,
2068192688,20081006,20200731,2,
1308607953,99991231,20200731,6,
1308607953,20080826,20200731,3,20070731
5038165044,99991231,20200731,6,
5038165044,20060822,20200731,3,20040731
4108189249,99991231,20220103,5,
4108189249,20220102,20210610,2,
1288195629,99991231,20200731,5,
1288195629,20120709,20200731,2,
2158660467,99991231,20160630,6,
2158660467,20160629,20160622,3,20160614
1268180867,99991231,20200731,6,
1268180867,20131027,20200731,3,20060721
4028160334,99991231,20200731,5,
1048189209,99991231,20200731,5,
1048189209,20080427,20200731,2,
1348616847,99991231,20200731,6,
1348616847,20060209,20200731,3,20040819
4108190203,99991231,20200731,6,
4108190203,20131027,20200731,3,20040915
3148157361,99991231,20200731,6,
3148157361,20131027,20200731,3,20050630
4128105245,99991231,20171222,6,
4128105245,20171221,20200731,3,20120725
4128105245,20151129,20200731,6,
4128105245,20060822,20200731,3,20050609
1288186396,99991231,20190325,6,
1288186396,20190324,20200731,3,20111130
1288154569,99991231,20200731,6,
1288154569,20080427,20200731,3,20051031
1258138459,99991231,20200731,5,
1258138459,20120802,20200731,2,
5028149959,99991231,20200731,5,
1178133467,99991231,20150210,5,
1178133467,20150209,20200731,2,
1328134465,99991231,20220104,5,
1328134465,20220103,20210525,2,
1298151003,99991231,20170425,6,
1298151003,20170424,20200731,3,20150521
1308608457,99991231,20200731,6,
1308608457,20131027,20200731,3,20090429
3148169305,99991231,20200731,6,
3148169305,20110328,20200731,3,20110317
1348617429,99991231,20200731,6,
5038165457,99991231,20140520,6,
5038165457,20140519,20200731,3,20091229
1418101162,99991231,20200731,6,
1418101162,20061221,20200731,3,20040930
1298176983,99991231,20200731,6,
1298176983,20131027,20200731,3,20070228
2248132107,99991231,20200731,5,
2248132107,20060221,20200731,2,
4108190561,99991231,20200731,6,
4108190561,20080427,20200731,3,20041031
1278188858,99991231,20200731,6,
1278188858,20131027,20200731,3,20041008
4158113313,99991231,20200731,6,
4158113313,20090730,20200731,3,20081205
4158113313,20090222,20200731,2,
2028147314,99991231,20200731,6,
2028147314,20060525,20200731,3,20051231
1208126486,99991231,20200731,6,
1208126486,20131027,20200731,3,20071115
1268151912,99991231,20200731,6,
1268151912,20060525,20200731,3,20041231
6118109168,99991231,20210426,6,
6118109168,20210425,20200731,3,20200813
1208650773,99991231,20200731,6,
1208650773,20080427,20200731,3,20061130
1208650773,20070121,20200731,2,
1088168171,99991231,20200731,5,
1088168171,20090406,20200731,2,
1088168171,20081103,20200731,6,
1088168171,20070404,20200731,3,20041006
2148759983,99991231,20200731,5,
2148759983,20110501,20200731,2,20101101
2148759983,20101115,20200731,5,
2148759983,20100228,20200731,2,
2148759983,20100224,20200731,5,
2148759983,20100114,20200731,2,
5138134868,99991231,20200731,6,
5138134868,20060524,20200731,3,20041231
1288197836,99991231,20170804,6,
1288197836,20170803,20200731,3,20151102
1288197836,20170423,20200731,5,
1288197836,20091207,20200731,2,
1048185616,99991231,20200731,6,
6158137012,99991231,20200731,6,
6158137012,20110131,20200731,3,20101223
4158118792,99991231,20200731,6,
4158118792,20070606,20200731,3,20060630
2158663178,99991231,20200731,6,
2158663178,20131027,20200731,3,20060930
2118756779,99991231,20200731,5,
2118756779,20131027,20200731,2,
1198176351,99991231,20200731,6,
1198176351,20131027,20200731,3,20041031
2218125117,99991231,20190102,6,
2218125117,20190101,20181221,3,20181213
3128171902,99991231,20200731,6,
3128171902,20120206,20200731,3,20080118
1348187328,99991231,20151120,6,
1348187328,20151119,20200731,3,20120331
1178152203,99991231,20200731,6,
1178152203,20061108,20200731,3,20060731
3118121452,99991231,20200731,6,
3118121452,20071017,20200731,3,20070831
5088116742,99991231,20190402,5,
5088116742,20190401,20200731,2,
5088116742,20190325,20200731,6,
5088116742,20120502,20200731,3,20071031
1198176652,99991231,20200731,6,
1198176652,20070326,20200731,3,20051122
2208700037,99991231,20200731,6,
2208700037,20081012,20200731,3,20070930
1308609586,99991231,20200731,5,
1308609586,20070401,20200731,2,
3018178827,99991231,20150911,5,
3018178827,20150910,20150406,2,
3018178827,20150405,20150209,5,
3018178827,20150208,20200731,2,
3018178827,20150118,20200731,5,
3018178827,20110103,20200731,2,
3018178827,20101025,20200731,5,
3018178827,20100809,20200731,2,
6058168992,99991231,20200731,6,
6058168992,20090713,20200731,3,20090604
1148640076,99991231,20180509,5,
1148640076,20180508,20180503,2,
2238107793,99991231,20200731,5,
2238107793,20100913,20200731,2,
2238107793,20100407,20200731,5,
2238107793,20100224,20200731,2,
1198176841,99991231,20131028,6,
1198176841,20131027,20200731,3,20121221
1178152708,99991231,20180810,6,
1178152708,20180809,20200731,3,20170831
2248132524,99991231,20200731,5,
2248132524,20090526,20200731,2,
1208675639,99991231,20200731,5,
1208675639,20080720,20200731,2,
3018179355,99991231,20200731,6,
3018179355,20110626,20200731,3,20110615
4178130337,99991231,20210520,5,
4178130337,20210519,20210323,2,
2158665176,99991231,20200731,6,
2158665176,20131027,20200731,3,20050303
1288199815,99991231,20200731,6,
1288199815,20131027,20200731,3,20070725
2158665894,99991231,20121211,6,
2158665894,20121210,20200731,3,20120331
1298180546,99991231,20200731,5,
1298180546,20110403,20200731,2,
1298180546,20101012,20200731,5,
1298180546,20081006,20200731,2,
1078659126,99991231,20190418,6,
1078659126,20190417,20200731,3,20190301
1108169057,99991231,20151120,6,
1108169057,20151119,20200731,3,20080430
1388125867,99991231,20200731,6,
1388125867,20131027,20200731,3,20070619
3168106344,99991231,20200731,6,
3168106344,20091013,20200731,3,20090910
1298181531,99991231,20200731,6,
1298181531,20081210,20200731,3,20071231
4038136967,99991231,20200731,6,
4038136967,20131027,20200731,3,20100630
2118761307,99991231,20200731,6,
2118761307,20100314,20200731,3,20091019
3168106363,99991231,20190528,5,
3168106363,20190527,20180731,2,
3168106363,20180730,20200731,6,
3168106363,20120206,20200731,3,20110825
6058170713,99991231,20200731,6,
6058170713,20101031,20200731,3,20081118
6108175777,99991231,20200731,6,
6108175777,20060130,20200731,3,20051021
1418102254,99991231,20130906,6,
1418102254,20130905,20200731,3,20071204
5088117571,99991231,20161206,6,
5088117571,20161205,20200731,3,20121231
3058174255,99991231,20200731,6,
3058174255,20080218,20200731,3,20051202
3118122107,99991231,20140911,6,
3118122107,20140910,20140708,3,20140331
5028178997,99991231,20160201,6,
5028178997,20160131,20200731,3,20150331
5088117585,99991231,20200731,6,
5088117585,20060517,20200731,3,20051207
3148171664,99991231,20200731,6,
3148171664,20131027,20200731,3,20081231
2148767881,99991231,20191231,5,
2148767881,20191230,20200731,2,
2118762631,99991231,20200731,6,
2118762631,20100314,20200731,3,20081231
6038160484,99991231,20200731,5,
6038160484,20131027,20200731,2,
1198179493,99991231,20131010,6,
1198179493,20131009,20131008,3,20131004
5078106784,99991231,20200731,6,
5078106784,20131027,20200731,3,20100326
5078106784,20100329,20200731,6,
5078106784,20090623,20200731,3,20060511
5138136681,99991231,20200731,6,
6118112611,99991231,20200731,6,
6118112611,20060223,20200731,3,20051231
1208680151,99991231,20200731,6,
1208680151,20100216,20200731,3,20091231
1208680151,20100201,20200731,6,
1208680151,20071008,20200731,3,20061219
1208680151,20070121,20200731,5,
1208680151,20060525,20200731,2,
1288602052,99991231,20180419,6,20180419
1288602106,99991231,20150127,6,
1288602106,20150126,20141117,3,20140930
2158669639,99991231,20200731,6,
2158669639,20131027,20200731,3,20060312
1078665292,99991231,20200911,5,
1078665292,20200910,20200731,2,
1058678113,99991231,20161115,6,
1058678113,20161114,20200731,3,20161010
1058678113,20161108,20160311,6,
1058678113,20160310,20200731,3,20100930
1058678113,20160225,20200731,6,
1058678113,20100114,20200731,3,20090330
1298164959,99991231,20200731,5,
1298164959,20081210,20200731,2,
1148643336,99991231,20200731,5,
1148643336,20131027,20200731,2,
1358177444,99991231,20161123,6,
1358177444,20161122,20200731,3,20120930
6168151808,99991231,20190729,6,
6168151808,20190728,20200731,3,20190521
6168151808,20190707,20180105,6,
6168151808,20180104,20200731,3,20170930
2248118920,99991231,20200731,6,
2248118920,20080728,20200731,3,20080320
2178118975,99991231,20200731,6,
2178118975,20060722,20200731,5,
2178118975,20060719,20200731,2,
1238602019,99991231,20200731,6,
1238602019,20131124,20200731,3,20091116
6218162520,99991231,20200917,5,
6218162520,20200916,20200730,2,
1358178609,99991231,20210914,5,
1358178609,20210913,20200916,2,
2218124006,99991231,20200731,5,
2218124006,20100913,20200731,2,
1018615019,99991231,20170207,6,
1018615019,20170206,20200731,3,20111231
1298185013,99991231,20200731,6,
1298185013,20090526,20200731,3,20081231
2068199283,99991231,20141008,6,
2068199283,20141007,20200731,3,20100630
2068199283,20140713,20200731,5,
2068199283,20100720,20200731,2,
5088118148,99991231,20200731,6,
5088118148,20080218,20200731,3,20060920
1208682066,99991231,20200731,6,
1208682066,20090730,20200731,3,20081231
2048191719,99991231,20200731,5,
2048191719,20080427,20200731,2,
2178119732,99991231,20121211,6,
2178119732,20121210,20121105,3,20110102
2178119732,20121104,20200731,2,
1268187521,99991231,20200731,6,
1268187521,20101031,20200731,3,20080909
3078123408,99991231,20200731,6,
3078123408,20100125,20200731,3,20091130
1178154894,99991231,20200731,6,
1178154894,20080427,20200731,3,20060630
5058141903,99991231,20200731,6,
5058141903,20081217,20200731,3,20070930
6078173507,99991231,20200731,6,
6078173507,20131027,20200731,3,20070725
1318171360,99991231,20200731,5,
1318171360,20131027,20200731,2,
2118767941,99991231,20211221,5,
2118767941,20211220,20200731,2,
1248634926,99991231,20150909,5,
1248634926,20150908,20200731,2,
4028166769,99991231,20200731,6,
4028166769,20090331,20200731,3,20090224
1328161604,99991231,20200731,6,
1328161604,20081225,20200731,3,20080930
1268188549,99991231,20150724,6,
1268188549,20150723,20200731,3,20150501
1278193934,99991231,20201012,6,
1278193934,20201011,20200930,3,20200930
2268134080,99991231,20220614,5,
2268134080,20220613,20211214,2,
2268134080,20211213,20210702,5,
2268134080,20210701,20210323,2,
6108178167,99991231,20200731,6,
6108178167,20070404,20200731,3,20051231
1278134537,99991231,20140801,5,
1278134537,20140731,20200731,2,
1278134537,20140608,20140110,5,
1278134537,20140109,20200731,2,
2128510452,99991231,20120908,5,
2128510452,20120907,20200731,2,
1308195582,99991231,20200731,5,
1308195582,20090414,20200731,2,
1108171679,99991231,20200713,6,
1108171679,20200712,20200731,3,20161229
1078668528,99991231,20161202,5,
1078668528,20161201,20200731,2,
1258159186,99991231,20200731,6,
2018193678,99991231,20200731,6,20101216
2018193678,20101217,20200731,3,20060930
3148176844,99991231,20200731,6,
3148176844,20131027,20200731,3,20050825
6208123373,99991231,20200731,5,
6208123373,20131027,20200731,2,
2208715146,99991231,20200731,6,
2208715146,20120802,20200731,3,20110731
1148646430,99991231,20200731,6,
1148646430,20131027,20200731,3,20071231
2118770830,99991231,20200731,5,
2118770830,20090803,20200731,2,
1098199527,99991231,20200608,6,
1098199527,20200607,20200731,3,20180518
1098199527,20190728,20151130,6,
1098199527,20151129,20200731,3,20080630
1288606548,99991231,20200731,5,
1288606548,20110103,20200731,2,
1198184017,99991231,20161116,6,
1198184017,20161115,20200731,3,20110831
1058160068,99991231,20200731,6,
1058160068,20131027,20200731,3,20050331
1078165884,99991231,20190605,5,
1078165884,20190604,20200731,2,
2118706298,99991231,20200731,6,
2118760778,99991231,20200731,6,
2118760778,20131027,20200731,3,20050930
2138511793,99991231,20200103,6,
2138511793,20200102,20200731,3,20180630
2148507079,99991231,20150119,6,
2148507079,20150118,20200731,3,20140630
2208711475,99991231,20200731,6,
2208711475,20090730,20200731,3,20090525
5058113353,99991231,20200731,6,
5058113353,20131027,20200731,3,20100622
5058113353,20100628,20200731,6,
5058113353,20091117,20200731,3,20090501
6108161666,99991231,20200731,5,
6108161666,20131027,20200731,2,
6108174609,99991231,20200731,6,
6108174609,20091207,20200731,3,20090624
1138600843,99991231,20200731,6,
1138600843,20120101,20200731,3,20101231
2068602478,99991231,20200731,6,
2068602478,20131027,20200731,3,20100325
2068602478,20100407,20200731,5,
2068602478,20100114,20200731,2,
3038143509,99991231,20141208,6,
3038143509,20141207,20200731,3,20110331
2158677217,99991231,20200731,6,
2158677217,20090101,20200731,3,20080630
2128173653,99991231,20200731,6,
2128173653,20110131,20200731,3,20100910
1018618976,99991231,20200731,5,
1018619368,99991231,20180330,5,
1018619368,20180329,20200731,2,
2108156342,99991231,20131028,6,
2108156342,20131027,20200731,3,20121214
1378171257,99991231,20130708,6,
1378171257,20130707,20200731,3,20110930
1308617015,99991231,20140814,6,
1308617015,20140813,20200731,3,20061030
1258160534,99991231,20161220,6,
1258160534,20161219,20200731,3,20161104
1258160534,20161122,20151218,6,
1258160534,20151217,20151113,3,20151030
1258160534,20151112,20151105,6,
1258160534,20151104,20150909,3,20150807
1238187731,99991231,20200731,6,
1238187731,20070207,20200731,3,20060930
1198185471,99991231,20200731,6,
1198185471,20080728,20200731,3,20070331
1358182379,99991231,20190305,5,
1358182379,20190304,20200731,2,
1358182379,20190225,20171124,5,
1358182379,20171123,20200731,2,
1278196566,99991231,20150202,6,
1278196566,20150201,20200731,3,20141231
1258161076,99991231,20200731,6,
1258161076,20080522,20200731,3,20080418
1268171903,99991231,20200731,6,
1268171903,20111101,20200731,3,20050731
5028164547,99991231,20200731,6,20111223
5028164547,20111226,20200731,3,20110627
5028164547,20111222,20200731,6,
5028164547,20100314,20200731,3,20070831
1058164119,99991231,20220413,6,
1058164119,20220412,20220303,3,20220303
3148155403,99991231,20200731,5,
5138130751,99991231,20180130,5,
5138130751,20180129,20200731,2,
3048111636,99991231,20200731,5,
3048111636,20090329,20200731,2,
3048111636,20081012,20200731,5,
3048111636,20080427,20200731,2,
1288167458,99991231,20121207,6,
1288167458,20121206,20121105,3,20121019
6028129345,99991231,20200731,6,
6028129345,20131027,20200731,3,20100430
1228178883,99991231,20200731,6,
1228178883,20131027,20200731,3,20100310
1068602687,99991231,20140324,6,
1068602687,20140323,20200731,3,20110131
3018107507,99991231,20200731,5,
3018107507,20100314,20200731,2,
1378109734,99991231,20200731,6,
1378109734,20131027,20200731,3,20080630
2158680288,99991231,20211215,6,
2158680288,20211214,20211126,3,20211126
5058143158,99991231,20130513,5,
5058143158,20130512,20200731,2,
2108108291,99991231,20200731,5,
2108108291,20080110,20200731,2,
1078673695,99991231,20200731,6,
1078673695,20120604,20200731,3,20111231
2208722900,99991231,20140121,5,
2208722900,20140120,20140113,2,
6098171238,99991231,20180726,5,
6098171238,20180725,20200731,2,
6098171238,20180711,20120908,6,
6098171238,20120907,20200731,3,20110331
1248642746,99991231,20180911,6,
1248642746,20180910,20180904,3,20180831
5048165367,99991231,20140911,6,
5048165367,20140910,20140708,3,20140618
1278197283,99991231,20200707,5,
1278197283,20200706,20200731,2,
2148782446,99991231,20200731,5,
2148782446,20131027,20200731,2,
2148782446,20100720,20200731,5,
2148782446,20100624,20200731,2,
1178157251,99991231,20140210,6,
1178157251,20140209,20200731,3,20130331
1068641680,99991231,20200731,5,
1068641680,20100527,20200731,2,
1358183932,99991231,20190405,5,
1358183932,20190404,20190330,2,
1218177431,99991231,20200731,6,
1218177431,20061011,20200731,3,20060907
3128181579,99991231,20200731,6,
3128181579,20131027,20200731,3,20080630
6078176178,99991231,20150127,5,
6078176178,20150126,20200731,2,
6078176178,20141221,20140721,5,
6078176178,20140720,20200731,2,
6078176178,20140604,20140217,5,
6078176178,20140216,20200731,2,
3048117678,99991231,20200731,6,
3048117678,20080317,20200731,3,20060819
5088119400,99991231,20200731,6,
5088119400,20131027,20200731,3,20070331
2068606265,99991231,20200731,5,
2068606265,20120802,20200731,2,
5038171584,99991231,20200731,5,
5038171584,20061018,20200731,2,
1098602390,99991231,20200731,5,
1098602390,20120502,20200731,2,
2208726866,99991231,20200731,5,
2208726866,20090730,20200731,2,
1138604330,99991231,20141105,5,
1138604330,20141104,20200731,2,
2148787102,99991231,20200731,6,
2148787102,20111101,20200731,3,20101231
1268601514,99991231,20200731,6,
1268601514,20100720,20200731,3,20071017
2148787645,99991231,20190424,5,
2148787645,20190423,20180622,2,
2148787645,20180621,20200731,5,
2148787645,20100412,20200731,2,
2148787999,99991231,20131209,6,
2148787999,20131208,20131204,3,20131128
1198185054,99991231,20200731,6,
1198185054,20080113,20200731,3,20051130
1048600761,99991231,20200731,5,
1048600761,20131027,20200731,2,
5048166541,99991231,20220103,5,
5048166541,20220102,20210324,2,
6058177152,99991231,20200731,6,
6058177152,20131210,20200731,3,20091110
4038140404,99991231,20200731,6,
4038140404,20131027,20200731,3,
1378174569,99991231,20200731,5,
1378174569,20091207,20200731,2,
1258162814,99991231,20160812,6,
1258162814,20160811,20200731,3,20150630
1258162814,20160512,20140418,5,
1258162814,20140417,20200731,2,
1258162814,20140407,20131114,5,
1258162814,20131113,20200731,2,
1258162814,20131009,20200731,5,
1258162814,20120502,20200731,2,
1258162814,20111130,20200731,5,
1258162814,20110501,20200731,2,
3138117949,99991231,20151015,5,
3138117949,20151014,20200731,2,
3138117949,20150908,20150506,5,20150410
3138117949,20150505,20200731,2,
5038172109,99991231,20200731,6,
5038172109,20131027,20200731,3,20080630
5038172109,20080707,20200731,5,
5038172109,20080630,20200731,2,
2158684722,99991231,20200731,6,
2158684722,20101206,20200731,3,20061231
1088175390,99991231,20200731,6,
1088175390,20131027,20200731,3,20061231
5108117273,99991231,20200731,6,
5108117273,20131027,20200731,3,20061231
3148182351,99991231,20200731,6,
3148182351,20120802,20200731,3,20110331
4088169968,99991231,20200731,5,
4088169968,20120206,20200731,2,
5158120735,99991231,20200731,6,
5158120735,20080728,20200731,3,20070917
2148790698,99991231,20200731,5,
2148790698,20100125,20200731,2,
1058692527,99991231,20161116,6,
1058692527,20161115,20200731,3,20120331
2218127677,99991231,20200731,5,
2218127677,20131027,20200731,2,
5108117399,99991231,20200731,6,
5108117399,20090128,20200731,3,20071231
2228119957,99991231,20200731,6,
2228119957,20131027,20200731,3,20090331
1198190367,99991231,20200731,5,
1198190367,20110301,20200731,2,
1088190616,99991231,20200731,5,
1088190616,20120802,20200731,2,
1058694113,99991231,20200731,6,
1058694113,20091207,20200731,3,20081231
1058694113,20090512,20200731,5,
1058694113,20090414,20200731,2,
1178124143,99991231,20200731,6,
1178124143,20131027,20200731,3,20060630
1238185844,99991231,20140616,6,
1238185844,20140615,20200731,3,20120306
1248639921,99991231,20220208,5,
1248639921,20220207,20220104,2,
2118785518,99991231,20220704,5,
2118785518,20220703,20220124,2,
2068609336,99991231,20200731,6,
2068609336,20110501,20200731,3,20100531
2148794336,99991231,20131209,6,
2148794336,20131208,20131204,3,20131128
1098604234,99991231,20200731,6,
1098604234,20111130,20200731,3,20110630
5038173184,99991231,20170908,6,
5038173184,20170907,20170818,3,20170731
5068158673,99991231,20130206,5,
5068158673,20130205,20200731,2,
1428102577,99991231,20200731,6,
1428102577,20131027,20200731,3,20081231
2258117870,99991231,20200731,6,
2258117870,20090916,20200731,3,20090331
1098604248,99991231,20200731,6,
1098604248,20111101,20200731,3,20101231
2148796576,99991231,20200731,6,
2148796576,20110621,20200731,3,20091221
1238607218,99991231,20170411,5,
1238607218,20170410,20200731,2,
1048603206,99991231,20200731,6,
1048603206,20131027,20200731,3,20081231
2258117943,99991231,20140210,5,
2258117943,20140209,20200731,2,
1058677400,99991231,20130408,6,
1058677400,20130407,20200731,3,20121031
1058677400,20130401,20200731,6,
1058677400,20090729,20200731,3,20090610
2148796412,99991231,20170629,5,
2148796412,20170628,20200731,2,
2148796412,20170528,20170131,5,
2148796412,20170130,20200731,2,
5028187685,99991231,20200731,6,
5028187685,20110929,20200731,3,20080613
3178101852,99991231,20200731,6,
3178101852,20131027,20200731,3,20100409
1148654755,99991231,20200731,6,
1148654755,20131027,20200731,3,20091231
1288615917,99991231,20200731,6,
1288615917,20120104,20200731,3,20110601
6138142085,99991231,20220104,5,
6138142085,20220103,20210708,2,
6068199668,99991231,20171222,6,
6068199668,20171221,20200731,3,20140630
4088171144,99991231,20200731,6,
4088171144,20120502,20200731,3,20111130
2068611851,99991231,20150202,6,
2068611851,20150201,20150122,3,20141231
5068159463,99991231,20171206,6,
5068159463,20171205,20200731,3,20121130
1308624613,99991231,20140530,5,
1308624613,20140529,20200731,2,
1378178395,99991231,20200731,5,
1378178395,20090222,20200731,2,
2098143245,99991231,20200731,6,
2098143245,20090930,20200731,3,20090911
2048600697,99991231,20200731,5,
2048600697,20120206,20200731,2,
1248650402,99991231,20120910,6,
1248650402,20120909,20200731,3,20101231
4178133498,99991231,20200731,6,
4178133498,20101229,20200731,3,20091214
6068180422,99991231,20130111,5,
6068180422,20130110,20200731,2,
2248136743,99991231,20200731,6,
2248136743,20090617,20200731,3,20070514
1298199138,99991231,20160707,5,
1298199138,20160706,20160418,2,
2128165911,99991231,20220203,5,
2128165911,20220202,20210727,2,
2148802115,99991231,20131209,6,
2148802115,20131208,20131204,3,20131128
2148802662,99991231,20131209,6,
2148802662,20131208,20131204,3,20131128
1218183006,99991231,20171222,6,
1218183006,20171221,20200731,3,20100630
1298604577,99991231,20140616,6,
1298604577,20140615,20200731,3,20110228
1248651283,99991231,20200731,6,
1248651283,20131124,20200731,3,20100702
1248651283,20101107,20200731,2,
1248651283,20100720,20200731,5,
1248651283,20080922,20200731,2,
3148186610,99991231,20160219,6,
3148186610,20160218,20200731,3,20150731
1278606017,99991231,20200731,5,
1278606017,20090617,20200731,2,
1348635989,99991231,20200731,6,
1348635989,20090730,20200731,3,20080630
3018192469,99991231,20220214,5,
3018192469,20220213,20211115,2,
3018192469,20211114,20210830,5,
3018192469,20210829,20210726,2,
3018192469,20210725,20210706,5,
3018192469,20210705,20200807,2,
3018192469,20200806,20200608,5,
3018192469,20200607,20200731,2,
5138143178,99991231,20200731,5,
5138143178,20100228,20200731,2,
5138143178,20100224,20200731,5,
5138143178,20100114,20200731,2,
1238608556,99991231,20200731,5,
1238608556,20110131,20200731,2,
5028188836,99991231,20200318,5,
5028188836,20200317,20200311,2,
