BIZ_NO,END_DATE,STRT_DATE,CLSBZ_GB,STAT_OCR_DATE
2068682680,99991231,20220331,3,20220331
2618100448,99991231,20220101,3,20220101
2308102156,99991231,20200731,3,20200310
1308685380,99991231,20200708,3,20200630
1448117697,99991231,20210430,3,20210430
1248555735,99991231,20200930,3,20200930
1148712617,99991231,20220630,3,20220630
1348715772,99991231,20220701,3,20220701
1408178810,99991231,20211231,3,20211231
3128656774,99991231,20200805,3,20200805
6208150870,99991231,20220401,3,20220401
4108680700,99991231,20200731,3,20200602
1278555525,99991231,20210603,3,20210603
1388527465,99991231,20200731,3,20190630
3128549198,99991231,20200731,3,20181231
3178504648,99991231,20210518,3,20210518
6138515780,99991231,20210831,3,20210831
2148511758,99991231,20200918,3,20200918
4168517299,99991231,20200930,3,20200930
5028531461,99991231,20220630,3,20220630
2148535105,99991231,20200923,3,20200923
4098606942,99991231,20220118,3,20220118
1328524854,99991231,20210630,3,20210630
1328525891,99991231,20200731,3,20181231
3128541987,99991231,20211231,3,20211231
1228540594,99991231,20200731,3,20190809
1308541686,99991231,20201102,3,20201102
2248144506,99991231,20201221,3,20201221
2278509826,99991231,20200731,3,20190531
5028617923,99991231,20211231,3,20211231
2268530030,99991231,20201102,3,20201102
2158531214,99991231,20200731,3,20180313
1328530263,99991231,20211231,3,20211231
5038525870,99991231,20210201,3,20210201
1068537724,99991231,20200731,3,20181231
4168515312,99991231,20210420,3,20210420
1258530663,99991231,20200831,3,20200831
1328526774,99991231,20211231,3,20211231
1208526261,99991231,20200731,3,20200325
1088515255,99991231,20220531,3,20220531
1358549626,99991231,20220228,3,20220228
2268529436,99991231,20200731,3,20200624
5048522842,99991231,20201102,3,20201102
4168524859,99991231,20201215,3,20201215
6178538029,99991231,20200731,3,20181231
1428139754,99991231,20210120,3,20210120
1198513164,99991231,20220228,3,20220228
4108542811,99991231,20200930,3,20200930
1298518623,99991231,20201214,3,20201214
6218519827,99991231,20200731,3,20191231
6058538384,99991231,20201106,3,20201106
1068537253,99991231,20200731,3,20181231
2128523281,99991231,20220331,3,20220331
1208535514,99991231,20211221,3,20211221
1388526302,99991231,20200731,3,20181231
1088525428,99991231,20200731,3,20200331
1048524198,99991231,20210630,3,20210630
1108527583,99991231,20200731,3,20191130
4118516617,99991231,20200907,3,20200907
2178519647,99991231,20210731,3,20210731
5028526522,99991231,20210809,3,20210809
2148521896,99991231,20200930,3,20200930
1148521238,99991231,20200731,3,20200331
1058535913,99991231,20200827,3,20200810
1198677831,99991231,20211125,3,20211125
1088608348,99991231,20200731,3,20200229
1078804547,99991231,20210616,3,20210616
1298683683,99991231,20200901,3,20200901
1448118212,99991231,20200929,3,20200929
1258616407,99991231,20201207,3,20201207
5138178871,99991231,20211231,3,20211231
4078127489,99991231,20201231,3,20201231
6168610044,99991231,20211008,3,20211008
6218605335,99991231,20201031,3,20201031
6068520892,99991231,20220401,3,20220401
1328523364,99991231,20201231,3,20201231
1358541866,99991231,20200731,3,20191231
6208516394,99991231,20200731,3,20191231
1388526641,99991231,20200731,3,20181231
5048532001,99991231,20200731,3,20191231
1288557865,99991231,20200731,3,20191231
1298548281,99991231,20211231,3,20211231
1308551165,99991231,20200731,3,20200630
5048537893,99991231,20211231,3,20211231
4098529365,99991231,20200930,3,20200930
1178523098,99991231,20200731,3,20190131
1148525234,99991231,20210228,3,20210228
5158511874,99991231,20200731,3,20200416
1208529837,99991231,20200731,3,20200401
1248552043,99991231,20210913,3,20210913
1318545894,99991231,20200731,3,20191227
6058541502,99991231,20200731,3,20191231
1428516104,99991231,20210731,3,20210731
6058541744,99991231,20200731,3,20190325
1178516210,99991231,20210228,3,20210228
1348533965,99991231,20200731,3,20190630
6178541034,99991231,20200731,3,20190902
3128547773,99991231,20200708,3,20200615
1318545458,99991231,20200922,3,20200922
1108515355,99991231,20211231,3,20211231
1178521616,99991231,20201231,3,20201231
1278557858,99991231,20201103,3,20201103
1338513194,99991231,20200731,3,20200508
1278538846,99991231,20200731,3,20200229
1058522228,99991231,20211231,3,20211231
3178512717,99991231,20201215,3,20201215
1348523962,99991231,20210331,3,20210331
6088532924,99991231,20200731,3,20181231
4028517645,99991231,20200930,3,20200930
2248523950,99991231,20201231,3,20201231
1178521988,99991231,20200731,3,20190630
4098520699,99991231,20210101,3,20210101
1278553319,99991231,20200731,3,20190331
1358549096,99991231,20220324,3,20220324
3148538042,99991231,20210731,3,20210731
5048517126,99991231,20220630,3,20220630
3148540039,99991231,20200901,3,20200901
2208526237,99991231,20200923,3,20200923
2158543840,99991231,20211115,3,20211115
1228546297,99991231,20220430,3,20220430
1198514523,99991231,20210930,3,20210930
2018523466,99991231,20210630,3,20210630
1088519926,99991231,20200923,3,20200923
2118564052,99991231,20200731,3,20190930
6068526450,99991231,20200731,3,20191001
2158536636,99991231,20200731,3,20191217
1058535984,99991231,20220216,3,20220216
1108517178,99991231,20200731,3,20190630
1048521605,99991231,20210601,3,20210601
2208535041,99991231,20200731,3,20191204
1088522474,99991231,20200731,3,20200630
6068527202,99991231,20200731,3,20190331
1218541630,99991231,20210105,3,20210105
1138531617,99991231,20210424,3,20210424
1018523337,99991231,20200731,3,20190228
3148520431,99991231,20210331,3,20210331
2178517106,99991231,20200923,3,20200923
1428519299,99991231,20200831,3,20200831
2178510175,99991231,20200731,3,20200331
2178520843,99991231,20210930,3,20210930
3148545602,99991231,20211109,3,20211109
2098516784,99991231,20200731,3,20190430
1138527850,99991231,20220330,3,20220330
1328526264,99991231,20200807,3,20200630
2178512718,99991231,20200821,3,20200821
1288547033,99991231,20200923,3,20200923
1018537165,99991231,20201102,3,20201102
6218532553,99991231,20210930,3,20210930
5048533785,99991231,20200731,3,20190331
1198537225,99991231,20200731,3,20190930
3058535018,99991231,20200731,3,20190329
1278553250,99991231,20220317,3,20220317
5028526051,99991231,20210831,3,20210831
4098525559,99991231,20201201,3,20201201
2148535274,99991231,20200923,3,20200923
2118563975,99991231,20200807,3,20200630
1018539334,99991231,20200731,3,20200630
1228548034,99991231,20220701,3,20220701
2128519512,99991231,20210331,3,20210331
6128514380,99991231,20210731,3,20210731
1298551883,99991231,20200731,3,20181231
2118563543,99991231,20200731,3,20190131
6068539839,99991231,20210612,3,20210612
2148546806,99991231,20200807,3,20200630
2118566216,99991231,20200731,3,20191231
5148518476,99991231,20200731,3,20190630
1078528311,99991231,20200731,3,20190925
5028523637,99991231,20210331,3,20210331
6178535041,99991231,20211126,3,20211126
1018542275,99991231,20210630,3,20210630
1048527254,99991231,20200731,3,20200531
1148532453,99991231,20201019,3,20201019
2158540708,99991231,20200731,3,20200630
3058539519,99991231,20200731,3,20200625
2208538238,99991231,20210630,3,20210630
1288544429,99991231,20211010,3,20211010
6068646749,99991231,20200731,3,20200429
1068540743,99991231,20200731,3,20190101
1078547808,99991231,20220526,3,20220526
2248522397,99991231,20200731,3,20190115
2248523794,99991231,20200731,3,20190523
2048506938,99991231,20210630,3,20210630
2018526589,99991231,20210331,3,20210331
2148532530,99991231,20210331,3,20210331
1048521094,99991231,20200731,3,20200721
2118537730,99991231,20211130,3,20211130
1198536852,99991231,20200708,3,20200630
1088525641,99991231,20200731,3,20190416
3058526504,99991231,20220729,3,20220729
1068520859,99991231,20200731,3,20200630
1108528277,99991231,20200731,3,20190630
6218526482,99991231,20211231,3,20211231
6068522513,99991231,20200731,3,20191231
2118554059,99991231,20200925,3,20200925
2018511859,99991231,20200731,3,20191231
2018511859,20200209,20200205,3,20191231
6098540733,99991231,20220331,3,20220331
1148531847,99991231,20200731,3,20181231
1348532724,99991231,20200731,3,20181231
1208541016,99991231,20201221,3,20201221
2118559355,99991231,20200731,3,20180501
2128529378,99991231,20200731,3,20200325
1068536609,99991231,20201231,3,20201231
1018538131,99991231,20220331,3,20220331
1308562643,99991231,20200731,3,20200331
1108511780,99991231,20200930,3,20200930
1148531944,99991231,20200731,3,20181231
5038528052,99991231,20220131,3,20220131
4178512735,99991231,20210201,3,20210201
6178519774,99991231,20211224,3,20211224
6168527679,99991231,20210315,3,20210315
2158541798,99991231,20200731,3,20181231
6038523833,99991231,20200731,3,20190331
1198532254,99991231,20200708,3,20200630
1248547064,99991231,20210331,3,20210331
1288562112,99991231,20200731,3,20180425
2158538861,99991231,20200731,3,20200630
1108527642,99991231,20200731,3,20200630
2158545116,99991231,20200630,3,20200630
1108525703,99991231,20200731,3,20190930
6158513420,99991231,20220131,3,20220131
5158512816,99991231,20200731,3,20190331
1198537259,99991231,20211231,3,20211231
3018533508,99991231,20200731,3,20190321
1208540827,99991231,20200731,3,20190630
5068526621,99991231,20200731,3,20190531
1308558402,99991231,20200731,3,20190930
5028536296,99991231,20200731,3,20190722
1358547588,99991231,20210131,3,20210131
6038517535,99991231,20200731,3,20190331
1208542179,99991231,20200731,3,20190630
6098519899,99991231,20210405,3,20210405
6218517794,99991231,20201231,3,20201231
5138527706,99991231,20220531,3,20220531
1328151687,99991231,20220704,3,20220704
2098521098,99991231,20200731,3,20190329
5148183440,99991231,20200731,3,20200701
1108521726,99991231,20220602,3,20220602
1058535932,99991231,20210131,3,20210131
1238529651,99991231,20200731,3,20200630
3148545316,99991231,20210929,3,20210929
5058519729,99991231,20200731,3,20191202
1098539944,99991231,20210930,3,20210930
1418133908,99991231,20211231,3,20211231
1068519459,99991231,20200930,3,20200930
1428513994,99991231,20200731,3,20190901
2158519675,99991231,20201231,3,20201231
3178506059,99991231,20210415,3,20210415
1318547664,99991231,20210131,3,20210131
2208536754,99991231,20200930,3,20200930
5028520800,99991231,20210331,3,20210331
2118556227,99991231,20210630,3,20210630
1078547899,99991231,20200731,3,20190630
1218525789,99991231,20220331,3,20220331
1108519327,99991231,20200923,3,20200923
3018542399,99991231,20210331,3,20210331
3148539551,99991231,20210930,3,20210930
6058541685,99991231,20201031,3,20201031
1328521070,99991231,20200930,3,20200930
6088523712,99991231,20210331,3,20210331
1358533181,99991231,20200930,3,20200930
2158532998,99991231,20200731,3,20200320
6108545757,99991231,20210928,3,20210928
1218525794,99991231,20211031,3,20211031
6218531592,99991231,20201229,3,20201229
1058524721,99991231,20200923,3,20200923
1248565892,99991231,20200923,3,20200923
3128523602,99991231,20201231,3,20201231
6138518720,99991231,20200731,3,20191116
1098526250,99991231,20200731,3,20190131
2018527481,99991231,20210930,3,20210930
1278542957,99991231,20220228,3,20220228
1078549863,99991231,20210630,3,20210630
1388525583,99991231,20200731,3,20181231
1388525583,20190106,20190104,3,20181231
2148547182,99991231,20210630,3,20210630
6168530529,99991231,20200731,3,20200724
2128529738,99991231,20200731,3,20200429
1198534683,99991231,20200731,3,20200131
1298558227,99991231,20200731,3,20200229
4108543275,99991231,20220110,3,20220110
6068542955,99991231,20200731,3,20190731
3128544155,99991231,20220331,3,20220331
1318523492,99991231,20200731,3,20200630
1088524356,99991231,20200731,3,20200630
1048523582,99991231,20210630,3,20210630
1248558300,99991231,20220731,3,20220731
4188511063,99991231,20211130,3,20211130
1298556796,99991231,20201231,3,20201231
1208540661,99991231,20200807,3,20200630
1208543367,99991231,20200731,3,20190519
1198514708,99991231,20220630,3,20220630
4118508932,99991231,20200731,3,20200331
6138516800,99991231,20200731,3,20190331
2158526064,99991231,20211031,3,20211031
3058527463,99991231,20220228,3,20220228
1268551360,99991231,20210330,3,20210330
1148532171,99991231,20200731,3,20200507
6218534245,99991231,20200731,3,20200429
1328517858,99991231,20200731,3,20181231
1288563197,99991231,20210723,3,20210723
2148545321,99991231,20200731,3,20180301
1308535020,99991231,20210331,3,20210331
1328528146,99991231,20200731,3,20190131
4038520838,99991231,20200807,3,20200604
2118567286,99991231,20210331,3,20210331
1148533340,99991231,20200731,3,20190831
6178532627,99991231,20200731,3,20191230
1018540239,99991231,20191231,3,20191231
1418501869,99991231,20200731,3,20190131
1068529302,99991231,20200731,3,20190501
2068532131,99991231,20201016,3,20201016
1228537255,99991231,20211130,3,20211130
2108520385,99991231,20211231,3,20211231
2208538505,99991231,20220214,3,20220214
1308560169,99991231,20220501,3,20220501
1198534359,99991231,20200807,3,20200630
6058536843,99991231,20200731,3,20190327
1378543287,99991231,20200731,3,20200331
2148549521,99991231,20200731,3,20200229
6108541353,99991231,20201231,3,20201231
2068537010,99991231,20200731,3,20200117
1248708935,99991231,20201125,3,20201125
2208523389,99991231,20200731,3,20181231
1228627996,99991231,20211130,3,20211130
6168531339,99991231,20200731,3,20190831
6218601270,99991231,20211231,3,20211231
2128193644,99991231,20210531,3,20210531
1058531668,99991231,20200731,3,20190930
4108538864,99991231,20200831,3,20200831
1238544685,99991231,20200930,3,20200930
2118566647,99991231,20200731,3,20190630
2068521217,99991231,20200731,3,20200630
3148527486,99991231,20211231,3,20211231
1278556747,99991231,20220210,3,20220210
1228546278,99991231,20200731,3,20200630
1298527160,99991231,20210331,3,20210331
1288560282,99991231,20200731,3,20200331
1428519552,99991231,20200731,3,20190331
4168525765,99991231,20220630,3,20220630
5038516099,99991231,20200731,3,20190630
5148516731,99991231,20211130,3,20211130
6108620938,99991231,20220630,3,20220630
6168529468,99991231,20201201,3,20201201
2098160055,99991231,20210412,3,20210412
4518800526,99991231,20211215,3,20211215
1208804045,99991231,20201008,3,20201008
1298684095,99991231,20220414,3,20220414
1198678581,99991231,20220523,3,20220523
2068683281,99991231,20200630,3,20200630
2068683281,20190729,20200731,3,20190625
1318653708,99991231,20211207,3,20211207
1448119910,99991231,20200731,3,20191231
3148652492,99991231,20210810,3,20210810
6168610821,99991231,20210531,3,20210531
2208867530,99991231,20200731,3,20200630
1198678640,99991231,20210415,3,20210415
2648124283,99991231,20211231,3,20211231
1378640235,99991231,20220601,3,20220601
5078113121,99991231,20220305,3,20220305
6068650452,99991231,20210623,3,20210623
6158526847,99991231,20200807,3,20200723
2048646183,99991231,20200731,3,20200731
1378640763,99991231,20200731,3,20200219
1218631482,99991231,20210108,3,20210108
1298684469,99991231,20211227,3,20211227
1238640798,99991231,20211019,3,20211019
1408180349,99991231,20220714,3,20220714
2248160490,99991231,20220617,3,20220617
3118147113,99991231,20220519,3,20220519
1278652277,99991231,20210430,3,20210430
1068703005,99991231,20210209,3,20210209
1358638107,99991231,20211026,3,20211026
6098615774,99991231,20220413,3,20220413
4108682580,99991231,20201231,3,20201231
4038175524,99991231,20201231,3,20201231
5068501182,99991231,20200731,3,20200601
2618103955,99991231,20201123,3,20201123
1298684703,99991231,20200731,3,20191231
3048129247,99991231,20210916,3,20210916
4038156148,99991231,20200731,3,20200521
2248522209,99991231,20201030,3,20201030
3148548119,99991231,20210324,3,20210324
4168517417,99991231,20200731,3,20180630
6108533474,99991231,20200731,3,20180630
4098531823,99991231,20200730,3,20200630
3118512849,99991231,20200731,3,20190117
5158513251,99991231,20210131,3,20210131
6108621198,99991231,20200731,3,20200630
1078550147,99991231,20200731,3,20200529
1308557553,99991231,20200826,3,20200826
6158530491,99991231,20200731,3,20200616
6218532932,99991231,20200901,3,20200901
1278557519,99991231,20201231,3,20201231
4018518068,99991231,20200731,3,20180510
1268555556,99991231,20200731,3,20190503
1268511669,99991231,20200731,3,20200630
5038528498,99991231,20220105,3,20220105
5038529987,99991231,20200731,3,20190925
1238639933,99991231,20200731,3,20190731
2208537224,99991231,20211016,3,20211016
4038520686,99991231,20210806,3,20210806
2098157851,99991231,20201016,3,20201016
1318548076,99991231,20200731,3,20181231
5038530131,99991231,20200731,3,20190315
3108511885,99991231,20201030,3,20201030
5148186087,99991231,20210131,3,20210131
5088134866,99991231,20210720,3,20210720
5068183060,99991231,20210630,3,20210630
4088185857,99991231,20201127,3,20201127
4088194128,99991231,20210531,3,20210531
4098195095,99991231,20200731,3,20200625
6058537537,99991231,20200910,3,20200910
1108509227,99991231,20200902,3,20200902
1428502385,99991231,20210415,3,20210415
1258527867,99991231,20220630,3,20220630
1068703188,99991231,20210105,3,20210105
1308687428,99991231,20210804,3,20210804
1258617600,99991231,20210419,3,20210419
1388188877,99991231,20201123,3,20201123
1268672187,99991231,20210630,3,20210630
1358638238,99991231,20200929,3,20200929
4188147544,99991231,20220531,3,20220531
1278652603,99991231,20220208,3,20220208
1148713391,99991231,20210630,3,20210630
2618104600,99991231,20220630,3,20220630
1198680850,99991231,20220630,3,20220630
1438117224,99991231,20220228,3,20220228
5038610092,99991231,20210228,3,20210228
4078128469,99991231,20210714,3,20210714
1138678680,99991231,20210323,3,20210323
1048652653,99991231,20200930,3,20200930
2128607497,99991231,20210930,3,20210930
2618104783,99991231,20210131,3,20210131
3148654578,99991231,20220727,3,20220727
6158605719,99991231,20211231,3,20211231
1278652942,99991231,20210430,3,20210430
3148534444,99991231,20200731,3,20200430
6158531864,99991231,20210831,3,20210831
1438504464,99991231,20210511,3,20210511
2618105220,99991231,20210324,3,20210324
1208807173,99991231,20220715,3,20220715
2208871392,99991231,20201031,3,20201031
1348720090,99991231,20211014,3,20211014
1388191329,99991231,20200731,3,20200213
1268672644,99991231,20210112,3,20210112
1268672703,99991231,20220630,3,20220630
3018626514,99991231,20210510,3,20210510
3038172509,99991231,20200731,3,20190930
5068186596,99991231,20211013,3,20211013
6068651956,99991231,20211231,3,20211231
4168194212,99991231,20201031,3,20201031
4098642007,99991231,20200828,3,20200828
4128149976,99991231,20211231,3,20211231
1108609511,99991231,20201230,3,20201230
1198682523,99991231,20210128,3,20210128
1138680075,99991231,20200731,3,20200210
1068704232,99991231,20210329,3,20210329
2068686240,99991231,20211231,3,20211231
2208872839,99991231,20200731,3,20190829
1208808546,99991231,20200731,3,20181205
1058797946,99991231,20200731,3,20191231
1228636909,99991231,20210331,3,20210331
1308688825,99991231,20210726,3,20210726
1388190034,99991231,20211231,3,20211231
1388190373,99991231,20210109,3,20210109
1268673376,99991231,20210430,3,20210430
1428167978,99991231,20210930,3,20210930
1438119334,99991231,20210430,3,20210430
1438119197,99991231,20200731,3,20200630
1438118960,99991231,20211202,3,20211202
2218145302,99991231,20220801,3,20220801
5158150511,99991231,20211213,3,20211213
6218606974,99991231,20200731,3,20200616
4108686441,99991231,20220405,3,20220405
6068518284,99991231,20200731,3,20190630
6218536170,99991231,20200731,3,20191231
1448505224,99991231,20200731,3,20200131
1408178479,99991231,20200731,3,20190630
1378545719,99991231,20200731,3,20190630
4028530648,99991231,20200731,3,20190919
5038525074,99991231,20200731,3,20200630
1198528328,99991231,20200731,3,20190307
1198683880,99991231,20201224,3,20201224
2208873838,99991231,20200731,3,20200225
2048648425,99991231,20210608,3,20210608
2048648556,99991231,20211231,3,20211231
1308690753,99991231,20201116,3,20201116
1268675262,99991231,20210707,3,20210707
1378644978,99991231,20201224,3,20201224
3018627191,99991231,20220722,3,20220722
3018620145,99991231,20200831,3,20200831
5038611446,99991231,20220127,3,20220127
6078613144,99991231,20210907,3,20210907
1428162804,99991231,20220628,3,20220628
3148651023,99991231,20210930,3,20210930
5038608524,99991231,20201028,3,20201028
5028627149,99991231,20220617,3,20220617
6218604734,99991231,20211027,3,20211027
6038185355,99991231,20211201,3,20211201
1078541309,99991231,20201231,3,20201231
2068687666,99991231,20220218,3,20220218
1318657795,99991231,20200731,3,20200525
1318657932,99991231,20220318,3,20220318
1308690641,99991231,20211112,3,20211112
6158607226,99991231,20211202,3,20211202
2648131085,99991231,20210802,3,20210802
2208879211,99991231,20200731,3,20190705
1138682409,99991231,20200731,3,20190726
1228638023,99991231,20201231,3,20201231
1238642554,99991231,20211231,3,20211231
1268675772,99991231,20201231,3,20201231
1438120239,99991231,20210630,3,20210630
3058633074,99991231,20220715,3,20220715
3078144553,99991231,20210721,3,20210721
6178616338,99991231,20210624,3,20210624
4108687718,99991231,20210416,3,20210416
1288706491,99991231,20200731,3,20200330
3148541343,99991231,20200731,3,20191231
6178542391,99991231,20200731,3,20190331
1318658585,99991231,20201026,3,20201026
1308690938,99991231,20200731,3,20200212
2348104501,99991231,20211031,3,20211031
1348723476,99991231,20200731,3,20200406
3148657954,99991231,20210531,3,20210531
5158151427,99991231,20200731,3,20190826
6178616134,99991231,20210930,3,20210930
4108688338,99991231,20201110,3,20201110
6158513148,99991231,20200731,3,20200731
1068537248,99991231,20200731,3,20181231
1068539931,99991231,20200731,3,20181231
4118520334,99991231,20200922,3,20200922
6138518017,99991231,20220316,3,20220316
2618109508,99991231,20200731,3,20191015
2208876612,99991231,20200813,3,20200813
2648135572,99991231,20220708,3,20220708
1428170793,99991231,20200826,3,20200630
6178616696,99991231,20200701,3,20200701
1078831097,99991231,20210713,3,20210713
6168615369,99991231,20200731,3,20200430
2618109833,99991231,20200731,3,20200331
1448124072,99991231,20210825,3,20210825
3168124250,99991231,20211014,3,20211014
1288707961,99991231,20220629,3,20220629
5058524300,99991231,20200731,3,20181231
1138683484,99991231,20200731,3,20200530
1348724271,99991231,20220328,3,20220328
6088604105,99991231,20211231,3,20211231
4098644723,99991231,20200731,3,20200407
1378540918,99991231,20220630,3,20220630
6068546422,99991231,20211231,3,20211231
5068527620,99991231,20200731,3,20190315
1078816820,99991231,20201231,3,20201231
1198686567,99991231,20210719,3,20210719
1228638760,99991231,20220524,3,20220524
1448125203,99991231,20211203,3,20211203
1438121674,99991231,20210531,3,20210531
6138175228,99991231,20200901,3,20200901
3128558076,99991231,20220401,3,20220401
6088534882,99991231,20210331,3,20210331
4018517638,99991231,20210608,3,20210608
5028539804,99991231,20200731,3,20190731
3148548671,99991231,20200731,3,20200331
1218539212,99991231,20200731,3,20190708
1408505921,99991231,20210930,3,20210930
1318552847,99991231,20200731,3,20190605
3128558396,99991231,20200731,3,20190802
1078551258,99991231,20201231,3,20201231
4108517952,99991231,20210730,3,20210730
4098516157,99991231,20200731,3,20200727
3178506777,99991231,20200731,3,20181231
1178187911,99991231,20200731,3,20200610
1058801559,99991231,20210710,3,20210710
2648133588,99991231,20200731,3,20190731
1448124709,99991231,20200731,3,20191230
5038612824,99991231,20220708,3,20220708
6068654744,99991231,20220628,3,20220628
6218608759,99991231,20220707,3,20220707
2068690481,99991231,20220526,3,20220526
1448125445,99991231,20200731,3,20200331
1258622118,99991231,20211210,3,20211210
1438123181,99991231,20200731,3,20200325
5138183321,99991231,20210430,3,20210430
4168197349,99991231,20200731,3,20200331
5058523053,99991231,20200731,3,20190923
3128563152,99991231,20200731,3,20190524
1378546547,99991231,20210308,3,20210308
1378546547,20190324,20181008,3,20180910
5058524654,99991231,20200731,3,20190315
6208133319,99991231,20220630,3,20220630
5138527045,99991231,20220126,3,20220126
6158522220,99991231,20210131,3,20210131
1108529015,99991231,20210331,3,20210331
2068690502,99991231,20220713,3,20220713
2618112041,99991231,20200731,3,20200331
2208879152,99991231,20201109,3,20201109
3178141908,99991231,20200731,3,20200622
3118148674,99991231,20210330,3,20210330
5028632389,99991231,20211231,3,20211231
6088605079,99991231,20211117,3,20211117
4078128848,99991231,20210930,3,20210930
1268552622,99991231,20210331,3,20210331
6138517814,99991231,20200731,3,20191231
5158512757,99991231,20210501,3,20210501
6218522230,99991231,20200731,3,20181231
1198688226,99991231,20220309,3,20220309
3858100012,99991231,20210812,3,20210812
1348725950,99991231,20200731,3,20191122
2338101141,99991231,20210223,3,20210223
3148659710,99991231,20210531,3,20210531
6218609516,99991231,20210731,3,20210731
6038187595,99991231,20201130,3,20201130
4028609104,99991231,20210731,3,20210731
2068534707,99991231,20200731,3,20181231
1078509236,99991231,20200731,3,20181231
5028525673,99991231,20200731,3,20181231
2208880659,99991231,20220518,3,20220518
2108175354,99991231,20211231,3,20211231
4108691963,99991231,20220411,3,20220411
1438500264,99991231,20220531,3,20220531
1148717607,99991231,20200731,3,20200701
3088513503,99991231,20200731,3,20190315
2308106579,99991231,20220407,3,20220407
2648135951,99991231,20210731,3,20210731
2308106564,99991231,20210831,3,20210831
1208813850,99991231,20210831,3,20210831
2618113093,99991231,20201231,3,20201231
1248750281,99991231,20200731,3,20200512
1248750618,99991231,20200731,3,20200217
4098646906,99991231,20201231,3,20201231
1078821420,99991231,20200731,3,20200214
1448126750,99991231,20210226,3,20210226
1238643868,99991231,20201231,3,20201231
6068655836,99991231,20220118,3,20220118
4118186134,99991231,20220601,3,20220601
4188149538,99991231,20220128,3,20220128
5048535027,99991231,20210126,3,20210126
5108508511,99991231,20201109,3,20201109
2208881793,99991231,20210916,3,20210916
1048655515,99991231,20220210,3,20220210
1148718514,99991231,20220616,3,20220616
1388194699,99991231,20220630,3,20220630
4038178609,99991231,20211011,3,20211011
2328100945,99991231,20200807,3,20200709
3028506396,99991231,20210105,3,20210105
2018510184,99991231,20200731,3,20190131
2118556571,99991231,20201215,3,20201215
2648137191,99991231,20211231,3,20211231
2208882278,99991231,20210915,3,20210915
2048651478,99991231,20210127,3,20210127
1218634626,99991231,20210201,3,20210201
2348102196,99991231,20201228,3,20201228
2348102411,99991231,20220531,3,20220531
1348727695,99991231,20200731,3,20200630
1348728388,99991231,20210809,3,20210809
1388195330,99991231,20200731,3,20200430
1388195330,20200507,20200507,3,20200430
1428173882,99991231,20201106,3,20201106
1248750753,99991231,20200910,3,20200910
1248750976,99991231,20211031,3,20211031
3078146361,99991231,20210701,3,20210701
5038614142,99991231,20210108,3,20210108
6058629432,99991231,20201231,3,20201231
4098647109,99991231,20210430,3,20210430
4178512550,99991231,20200807,3,20200630
2018535768,99991231,20220317,3,20220317
3078516152,99991231,20200731,3,20181231
4078506008,99991231,20210601,3,20210601
1208543538,99991231,20200731,3,20200630
5048541062,99991231,20200731,3,20191220
2068692359,99991231,20200731,3,20200228
1198691231,99991231,20210708,3,20210708
1318662492,99991231,20220621,3,20220621
1088612221,99991231,20220331,3,20220331
2208883409,99991231,20201130,3,20201130
8108700688,99991231,20220728,3,20220728
1318662911,99991231,20200731,3,20200610
1228641246,99991231,20201222,3,20201222
2348102328,99991231,20220105,3,20220105
3178142886,99991231,20210511,3,20210511
3048130502,99991231,20210630,3,20210630
3038177881,99991231,20200731,3,20200229
3058635335,99991231,20220209,3,20220209
3188102266,99991231,20220401,3,20220401
5048615130,99991231,20200731,3,20200717
6098620170,99991231,20201215,3,20201215
4118186191,99991231,20211231,3,20211231
4018155099,99991231,20220307,3,20220307
6108629088,99991231,20201125,3,20201125
1288711408,99991231,20200731,3,20200403
2648138657,99991231,20200731,3,20191230
1138687840,99991231,20200731,3,20200630
2648138870,99991231,20220308,3,20220308
2018641122,99991231,20220422,3,20220422
1208815988,99991231,20200731,3,20191231
1408189049,99991231,20200731,3,20200812
3188102612,99991231,20210826,3,20210826
5048615047,99991231,20200826,3,20200620
6218614057,99991231,20200731,3,20200630
1068708301,99991231,20210302,3,20210302
1378649070,99991231,20220630,3,20220630
2338103265,99991231,20210923,3,20210923
1288712334,99991231,20220331,3,20220331
1058534234,99991231,20200921,3,20200921
2068693815,99991231,20200731,3,20200622
2648139277,99991231,20210930,3,20210930
2348103443,99991231,20220428,3,20220428
3188102927,99991231,20220130,3,20220130
6078615797,99991231,20200730,3,20200630
4078129075,99991231,20201231,3,20201231
1208547121,99991231,20200731,3,20190830
2228510411,99991231,20220630,3,20220630
4038178287,99991231,20220630,3,20220630
6108633582,99991231,20220511,3,20220511
1078826653,99991231,20210630,3,20210630
1138688999,99991231,20200731,3,20200213
2618117691,99991231,20210824,3,20210824
2648139957,99991231,20200731,3,20191231
1198692808,99991231,20210419,3,20210419
1208817142,99991231,20200831,3,20200831
2048653350,99991231,20210730,3,20210730
1318663846,99991231,20220607,3,20220607
1448128781,99991231,20220715,3,20220715
1448128928,99991231,20200911,3,20200911
1438126500,99991231,20200831,3,20200831
1438125836,99991231,20200731,3,20200716
3188105244,99991231,20210917,3,20210917
3188103057,99991231,20220731,3,20220731
3128668964,99991231,20211005,3,20211005
4098648281,99991231,20210521,3,20210521
4098648281,20200512,20200731,3,20200201
6208154522,99991231,20200930,3,20200930
2228511730,99991231,20201231,3,20201231
3038527754,99991231,20220722,3,20220722
